,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y.1,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
165,1788,Ferroamp,Energy & Recycling,2.146,-13.038,0.899,40.018,120.244,-0.59893,953.357,43.052,-0.42972,-73.123,87.615,0.01295,-0.02762,-0.21341000000000002,Sweden,First North,FERRO,-25.159,2021-11-10,FERRO.ST,-0.21341000000000002,,-22.914,8.819,10.881,-0.1888,2022-01-28,Q3-2021,Industrials,-0.8345945328996177,0.3328066265260637,-0.03991669002718201,-0.9512183678540577,0.3762486387668536,0.3307024804136257,0.3846041239811624
166,1546,Ferronordic,Industrial Components,15.761,8.267,1.506,1012.005,3785.0,0.6704399999999999,3756.522,45.005,0.28725,454.405,1028.0,-0.11775000000000001,0.07933,0.55536,Sweden,Mid Cap,FNM,8.435,2021-11-12,FNM.ST,0.55536,0.029009999999999998,12.721,0.659,3.654,0.48326,2022-01-28,Q3-2021,Industrials,0.4420282101167315,0.26737252311756937,0.05356883127718248,1.600241911070003,0.4133673342563313,0.36905552078121373,0.3068076426693063
167,1361,Filo Mining,Mining,3.278,-72.478,,-249.416,236.861,-7.314690000000001,11182.18,56.79,-0.96795,-154.284,203.549,0.27225,0.51875,6.71429,Sweden,First North,FIL,-38.525,2021-11-13,FIL.ST,6.71429,,-55.318,,54.936,-0.32332,2022-01-28,Q3-2021,Materials,-0.7579698254474352,-1.0530057713173548,0.10236038011891258,2.072288767840616,0.7962452551267805,0.6058025753683423,0.4527112218517292
168,86,Fingerprint Cards,Biometric,57.79,-80.531,0.754,396.9,1799.0,-0.00781,5371.45,58.598,0.0001,-66.7,1027.2,-0.09807,-0.41855,0.00111,Sweden,Mid Cap,FING B,-699.046,2022-01-28,FING-B.ST,0.00111,,60083.328,3.962,5.229,0.14215,2022-01-28,Q4-2021,Technology,-0.06493380062305296,0.2206225680933852,0.005247813970738258,0.09580440668328997,0.7045397324169738,0.5259231216614886,0.5020333737560599
169,2284,Flat Capital,Holding Companies,3.31,64.449,,,199.512,0.1487,775.968,43.405,0.14304,12.04,196.405,-0.034409999999999996,-0.9104800000000001,-0.9407599999999999,Sweden,First North,FLAT B,27.144,2021-10-26,FLAT-B-ST,,,26.346,,3.951,,2022-01-28,Q3-2021,Financials,0.06130190168274738,,-1.9563164613323192e-05,-0.0004130845878282919,0.43405,0.3709897004338871,0.43405
170,1713,Flexion Mobile,Gaming,0.694,37.434,1.452,43.492,235.647,,755.378,51.41,-0.022320000000000003,20.179,146.202,-0.05918999999999999,-0.12208999999999999,-0.31364000000000003,Sweden,First North,FLEXM,-309.109,2021-11-18,FLEXM.ST,-0.31364000000000003,,-231.24,2.208,5.167,1.34266,2022-01-28,Q2-2022,Consumer Durables,0.13802136769674833,0.18456419984128802,-0.028979020382911558,-0.5617366123307851,0.6094355786805492,0.566283519501691,0.4728143103200844
171,1840,FluoGuide,Medical Equipment,0.659,-29.484,,13.721,76.442,,949.748,43.041,-0.49054000000000003,-32.212,62.842,-0.02442,-0.06152,0.00359,Sweden,First North,FLUO,-23.188,2021-11-15,FLUO.ST,0.00359,,-28.66,,15.113,1.53771,2022-01-28,Q3-2021,Health Care,-0.512587123261513,0.17949556526516838,-0.006124003456648097,-0.12356121055375772,0.6602083440714075,0.5489504784774536,0.4542478868649714
172,1425,FM Mattsson,Installation,1.475,22.039,1.086,669.4,1594.8,0.31085,3144.969,56.617,0.25501,142.7,749.0,-0.09717,0.10396000000000001,0.45752000000000004,Sweden,Mid Cap,FMM B,10.825,2021-10-28,FMM-B.ST,0.45752000000000004,0.020179999999999997,16.414,1.816,4.199,0.1519,2022-01-28,Q3-2021,Industrials,0.190520694259012,0.4197391522447956,-0.10481236879817646,-1.5693398452108644,0.46150482538057996,0.4194288130135878,0.612118038359925
173,87,Formpipe Software,IT Services,3.104,53.606,0.675,212.757,672.882,0.13864,2095.314,40.862,0.12369999999999999,39.087,415.162,0.24204,0.11429,0.34948,Sweden,Small Cap,FPIP,32.674,2021-10-29,FPIP.ST,0.34948,0.01692,40.633,4.612,5.047,-0.045919999999999996,2022-01-28,Q3-2021,Technology,0.09414879011084831,0.3161876822384906,0.019802929983590678,0.5499641384517036,0.44193674632489455,0.3801923111589621,0.33001579298314265
174,2034,Fortinova,Real Estate,0.898,-4.81,0.053,124.7,4123.1,0.02818,2720.755,32.955,0.15221,-565.6,2308.6,-0.03811,0.01923,0.21559999999999999,Sweden,First North,FNOVA B,37.568,2022-01-19,FNOVA-B.ST,0.21559999999999999,0.00868,7.743,12.515,1.179,0.31472,2022-01-28,Q1-2022,Financials,-0.2449969678593087,0.030244233707647155,-0.009450032757050697,-0.30722576013015424,0.2773121022712643,0.25322486389348553,0.2819131469356668
175,2076,Fractal Gaming,Computer Hardware,0.676,-5.71,0.878,168.037,537.1,-0.0102,783.619,35.997,-0.0217,-137.237,268.8,-0.03514,-0.34843,-0.9407599999999999,Sweden,First North,FRACTL,-307.907,2021-11-19,FRACTL.ST,,,-134.348,1.661,2.915,,2022-01-28,Q3-2021,Technology,-0.5105543154761905,0.31285980264382796,0.07973614831159892,1.7120182202248433,0.6225560288740211,0.42572606719645306,0.4268610356426452
176,2238,Fragbite,Gaming,4.099,-11.8,0.232,23.045,297.762,-0.19399999999999998,629.464,73.869,-0.17248000000000002,-53.346,217.062,0.78554,0.66512,-0.9407599999999999,Sweden,First North,FRAG,-15.536,2021-11-30,FRAG.ST,,,-15.609,9.098,2.9,,2022-01-28,Q3-2021,Consumer Durables,-0.24576388313016553,0.07739402610138299,0.0010421640960487366,0.01882041450184299,0.7162681497751737,0.6388395544391141,0.5075122927011936
177,1791,Fuud,Food Processing,1.604,-8.691,0.026,3.353,267.763,-0.13292,435.343,75.425,-0.22533999999999998,-50.091,92.444,-0.011559999999999999,-0.17788,1.14196,Sweden,First North,FUUD,-19.233,2021-08-24,FUUD.ST,1.14196,,-18.289,61.541,4.709,4.9845999999999995,2022-01-28,Q2-2021,Food and Beverage,-0.5418523646748301,0.01252226782639872,-0.06529912886264055,-0.8053461442466746,1.098240345803513,0.8596606031658902,0.7431294058224744
178,383,G5 Entertainment,Gaming,21.24,14.557,2.325,795.838,570.479,0.7008,2731.8,53.941,0.44606999999999997,187.657,425.765,-0.34354,-0.34297,-0.27326,Sweden,Mid Cap,G5EN,12.313,2021-11-05,G5EN.ST,-0.27326,0.02083,13.571,2.059,6.416,-0.05348,2022-01-28,Q3-2021,Consumer Durables,0.440752527802896,1.395034698910915,-0.16294259677078415,-3.8318672804591105,0.5394331739859909,0.4603719394650203,0.38972998226876004
179,1831,Gaming Innovation,Gambling & Casinos,2.511,63.716,0.832,763.924,968.762,0.16771,1894.85,50.238,-0.27913,29.739,144.342,0.08889,0.15566000000000002,0.5705100000000001,Sweden,Small Cap,GIGSEK,42.19,2021-11-09,GIGSEK.ST,0.5705100000000001,,-46.98,2.351,13.127,-0.00485,2022-01-28,Q3-2021,Consumer Durables,0.20603150850064428,0.78855694174627,-0.080694051071459,-1.1309399852545943,0.9205258832745048,0.731458651416832,0.6539455709214277
180,1383,Gapwaves,Communications,1.717,-26.469,0.108,19.436,257.352,-1.92036,1354.355,43.261,-0.17198,-51.168,237.151,-0.12846,-0.32362,-0.19231,Sweden,First North,GAPW B,-29.355,2021-11-10,GAPW-B.ST,-0.19231,,-33.208,48.832,5.711,1.47542,2022-01-28,Q3-2021,Technology,-0.21576126602881707,0.07552301905561255,-0.013666677311524378,-0.2844736894435986,0.43192519864983614,0.39767575245387426,0.4403119557460034
181,1011,Garo,Electrical Components,9.42,74.139,1.478,626.0,833.5,0.38578,8400.0,50.896,0.30713,113.3,503.7,-0.22580999999999998,0.39535,0.2708,Sweden,Mid Cap,GARO,42.33,2021-11-11,GARO.ST,0.2708,0.00565,54.299,6.819,16.677,0.20101,2022-01-28,Q3-2021,Industrials,0.22493547746674608,0.7510497900419916,-0.09840249052769878,-1.712999715755132,0.4883178853324661,0.4452564585680254,0.5264879582499765
182,297,Generic Sweden,Security & Surveillance,1.949,45.785,2.009,51.389,53.077,2.9761900000000003,748.583,65.787,0.6448,16.35,26.256,-0.40527,-0.11739000000000001,0.45694,Sweden,First North,GENI,33.848,2021-11-18,GENI.ST,0.45694,0.01314,44.217,7.02,28.511,0.33803,2022-01-28,Q3-2021,Technology,0.6227148080438757,0.968197147540366,-0.03464381279275097,-0.4849407980088056,0.6151236791821965,0.5550827652802552,0.6547516527235067
183,1953,Genova Property,Real Estate,2.132,-2.442,0.032,217.8,8953.1,0.02423,5079.217,37.572,0.13445000000000001,-2080.1,3316.0,0.008329999999999999,0.12037,0.61873,Sweden,Mid Cap,GPG,54.527,2021-10-29,GPG.ST,0.61873,,10.493,17.636,1.532,0.33226999999999995,2022-01-28,Q3-2021,Financials,-0.627291917973462,0.024326769498832806,-0.011147528001315021,-0.2537114543853969,0.3752660098052454,0.3470058229538861,0.40269676433344503
184,298,Genovis,Biotechnology,8.643,1162.192,0.666,66.338,106.365,0.14831,3692.282,95.275,0.12455999999999999,3.177,90.818,-0.20675000000000002,0.20128000000000001,0.49404000000000003,Sweden,First North,GENO,502.836,2021-11-12,GENO.ST,0.49404000000000003,,326.578,52.146,40.656,0.084,2022-01-28,Q3-2021,Health Care,0.03498205201612015,0.6236826023597988,-0.0838915330222767,-0.7546486925836347,0.6888782513404552,0.5864029828016645,1.0188563341289156
185,88,Getinge,Medical Supplies,432.593,18.276,0.607,13580.0,44555.0,0.15185,95601.867,34.929,0.11797,5231.0,25176.0,-0.11273999999999999,-0.05314,0.7088599999999999,Sweden,Large Cap,GETI B,22.698,2022-01-28,GETI-B.ST,0.7088599999999999,0.011399999999999999,32.189,3.534,3.797,-0.0102,2022-01-28,Q4-2021,Health Care,0.20777724817286305,0.30479183032207385,0.05739994316817376,1.6031937514925814,0.2825984476722167,0.25610538146418094,0.328144473129874
186,90,GHP Specialty Care,Healthcare Facilities,1.401,11.317,1.272,1242.0,1147.7,0.15119,1654.552,35.367,0.14571,146.2,490.7,-0.06733,-0.18652999999999997,0.00641,Sweden,Small Cap,GHP,18.483,2021-10-22,GHP.ST,0.00641,0.021230000000000002,23.143,1.133,3.372,0.04138,2022-01-28,Q3-2021,Health Care,0.2979417159160383,1.0821643286573146,-0.04758558422348924,-1.723695416480113,0.3144461307677906,0.2852382990882466,0.2530198080332968
187,1333,GomSpace,Satellite Systems,1.313,-8.104,0.584,41.759,350.367,-0.16803,537.387,63.794,-0.16094999999999998,-66.308,219.244,-0.18927,-0.47281999999999996,-0.31007,Sweden,First North,GOMX,-15.221,2021-10-25,GOMX.ST,-0.31007,,-15.23,2.625,2.451,-0.16652,2022-01-28,Q3-2021,Technology,-0.30243929138311654,0.1191864530620749,-0.08160700039451563,-2.273613880630698,0.595877579415234,0.5211494932156948,0.3289654938616227
188,1678,Green Landscaping,Business Support & Services,4.69,-13.425,1.093,1621.5,2609.7,0.06692000000000001,4237.061,46.817,0.09961,-315.6,794.1,-0.06557,-0.10937,0.94634,Sweden,Mid Cap,GREEN,45.161,2021-11-11,GREEN.ST,0.94634,,52.607,1.486,5.336,0.49888,2022-01-28,Q3-2021,Industrials,-0.39743105402342277,0.6213357857224969,-0.04376132036145586,-0.7833990197306641,0.5309825722558289,0.49231123452872866,0.5119729742233533
189,426,Gränges,Industrial Components,20.874,193.757,1.15,5687.0,15767.0,0.08843999999999999,12012.92,40.381,0.08583,62.0,6932.0,0.20856000000000002,0.0,0.13797,Sweden,Mid Cap,GRNG,18.795,2022-01-27,GRNG.ST,0.13797,0.01991,20.19,0.663,1.733,0.15492,2022-01-28,Q4-2021,Industrials,0.00894402769763416,0.36069004883617684,0.2074482363397232,6.741095433597832,0.38656008449731494,0.32713130045616934,0.2820453308148746
190,93,Haldex,Industrial Components,8.406,-402.074,0.974,1247.0,4528.0,0.11871000000000001,2412.445,38.968,0.09108000000000001,-6.0,1559.0,-0.05524,-0.035019999999999996,-0.038759999999999996,Sweden,Mid Cap,HLDX,9.882,2021-10-21,HLDX.ST,-0.038759999999999996,,16.985,0.547,1.547,0.05548,2022-01-28,Q3-2021,Industrials,-0.003848620910840282,0.2753975265017668,0.04740697861724952,1.366366544355645,0.3822372505308033,0.33279212288871624,0.3179909064374061
191,204,Handelsbanken A,Banks,379.531,2.74,0.013,32108.0,3466635.0,0.008369999999999999,196181.203,20.885,0.10246000000000001,71600.0,182283.0,0.0008100000000000001,0.026309999999999997,0.17615999999999998,Sweden,Large Cap,SHB A,8.22,2021-10-19,SHB-A.ST,0.17615999999999998,0.04138,10.504,4.252,1.076,0.03858,2022-01-28,Q3-2021,Financials,0.39279581749258025,0.00926200768180094,-0.033120814639204466,-2.0620993822443476,0.2015317397484569,0.18006606281863372,0.14720788092915596
192,301,Hansa Biopharma,Biotechnology,21.86,-6.969,0.02,10.333,1092.266,-2.37452,3232.33,55.256,-0.54551,-463.83,899.565,-0.28569,-0.38456,-0.6102799999999999,Sweden,Mid Cap,HNSA,-4.58,2021-10-22,HNSA.ST,-0.6102799999999999,,-6.322,144.895,3.593,-0.28443999999999997,2022-01-28,Q3-2021,Health Care,-0.5156158810091543,0.009460149816985971,-0.05378049262671669,-0.8623078478097322,0.5507614113546099,0.48820080370059116,0.5716129778940002
193,403,Hanza Holding,Business Consultants,13.205,76.743,1.302,950.7,1761.2,0.10853,1642.302,81.21,0.10779,21.4,558.5,0.40367,0.82143,2.1331100000000003,Sweden,Small Cap,HANZA,19.735,2021-11-09,HANZA.ST,2.1331100000000003,0.00545,25.909,0.716,2.941,0.15846,2022-01-28,Q3-2021,Industrials,0.03831692032229185,0.5398024074494663,0.20981439054008555,3.955051300945389,0.5866283466266028,0.46957882118426597,0.4862087762609503
194,2280,Haypp Group,Tobacco,0.563,-5.26,2.619,270.692,835.79,-0.06854,1251.3,43.405,-0.09806,-237.905,383.674,-0.29508,-0.9104800000000001,-0.9407599999999999,Sweden,First North,HAYPP,-44.651,2021-11-25,HAYPP.ST,,,-33.259,0.572,3.261,,2022-01-28,Q3-2021,Food and Beverage,-0.6200706850086272,0.3238756146879001,-0.026120614144908627,-0.35836373990395143,0.5897455291659377,0.5287144173368993,0.6680346150526273
195,95,Heba,Real Estate,5.438,-10.246,0.029,299.9,14881.5,0.02147,12086.78,31.042,0.18993,-1179.7,6877.1,-0.00136,0.030990000000000004,0.37465000000000004,Sweden,Mid Cap,HEBA B,67.056,2021-10-28,HEBA-B.ST,0.37465000000000004,0.00888,9.253,28.037,1.758,0.32531,2022-01-28,Q3-2021,Financials,-0.1715403294993529,0.02015253838658737,-0.01493089174935669,-0.3476355530446925,0.292566044229519,0.26646382343332553,0.39364179546861383
196,2127,Hemnet,Online Services,33.551,68.252,0.314,522.8,2208.1,0.09415,16059.6,36.694,0.08208,235.3,1466.9,-0.09516,-0.15845,-0.9407599999999999,Sweden,Large Cap,HEM,89.301,2021-11-04,HEM.ST,,,133.389,23.157,10.948,,2022-01-28,Q3-2021,Technology,0.1604062989978867,0.2367646392826412,0.011529249660261032,0.17026949623502102,0.5310539887856665,0.4446268321714273,0.6205886602408737
197,97,Hennes & Mauritz,Clothing & Footwear,727.99,7.662,1.107,105006.0,179781.0,0.16739,310610.406,32.968,0.18344000000000002,40541.0,60018.0,0.12154999999999999,0.00784,0.00958,Sweden,Large Cap,HM B,22.96,2022-01-28,HM-B.ST,0.00958,0.03463,28.212,1.561,5.175,0.031030000000000002,2022-01-28,Q4-2021,Consumer Durables,0.6754806891265953,0.5840772940410833,0.07463482866428506,1.9831055465988905,0.28139385639283837,0.2665524503180789,0.3449334831630364
198,98,Hexagon,Measuring & Analysis,444.077,70.702,0.359,27197.279,118468.898,0.13747,325604.312,31.527,0.12871,4605.3,68134.977,-0.14035999999999998,-0.14645,0.12567,Sweden,Large Cap,HEXA B,31.178,2021-10-28,HEXA-B.ST,0.12567,0.00787,35.078,7.658,4.779,0.1099,2022-01-28,Q3-2021,Industrials,0.06759083517412796,0.2295731576738394,-0.016784199784091847,-0.6643290763597709,0.2637637571252063,0.2557628650736015,0.2315565243999909
199,405,Hexatronic,Electrical Components,147.253,-33.517,0.869,1350.458,3363.4,0.16004000000000002,14340.62,60.478,0.22943999999999998,-427.864,982.7,-0.08549,1.0789199999999999,2.53,Sweden,Large Cap,HTRO,49.477,2021-11-02,HTRO.ST,2.53,0.0014199999999999998,59.416,4.908,14.593,1.05661,2022-01-28,Q3-2021,Industrials,-0.4353963569756792,0.4015157281322471,0.09436402020155343,1.2927393200776989,0.559255595613821,0.4909751876711933,0.6690138665047644
200,2200,Hexicon,Wind Energy,1.716,-11.06,0.04,-15.266,446.6,-0.70974,757.438,74.781,-0.17138,-68.482,340.4,-0.10181,-0.22313,-0.9407599999999999,Sweden,First North,HEXI,-7.349,2021-11-16,HEXI.ST,,,-5.843,42.656,2.225,,2022-01-28,Q3-2021,Utilities,-0.20118096357226792,-0.03418271383788625,0.08614318916230168,1.5289080955704775,0.6701065143811621,0.5977391811948021,0.5163916471955787
201,99,Hexpol,Chemicals,52.175,29.611,0.842,3474.0,18200.0,0.2302,35563.121,25.735,0.21715,1201.0,10905.0,0.02532,-0.10952999999999999,0.19919,Sweden,Large Cap,HPOL B,11.931,2021-10-22,HPOL-B.ST,0.19919,0.02228,15.018,2.321,3.261,0.1245,2022-01-28,Q3-2021,Materials,0.11013296652911508,0.19087912087912087,-0.06063467825991009,-3.04089285824267,0.2476899617887189,0.22542771255753563,0.18275093258360184
202,2287,Hilbert Group,Holding Companies,0.997,,0.572,1.643,4.988,-1.90099,471.896,43.405,0.59748,,2.735,-0.34574,-0.9104800000000001,-0.9407599999999999,Sweden,First North,HILB B,283.607,,HILB-B.ST,,,289.521,165.276,172.552,,2022-01-28,Q2-2021,Financials,,0.32939053728949474,-1.9563164613323192e-05,-0.0004130845878282919,0.43405,0.3709897004338871,0.43405
203,101,HMS Networks,Communications,25.044,53.532,0.895,1230.0,2203.0,0.28425999999999996,21841.061,45.918,0.30161,408.0,1177.0,-0.05758,0.19157,0.7150700000000001,Sweden,Large Cap,HMS,49.749,2022-01-26,HMS.ST,0.7150700000000001,0.00643,61.521,11.076,18.557,0.19924,2022-01-28,Q4-2021,Technology,0.3466440101954121,0.5583295506128008,0.09144998903935275,1.756543016753089,0.40849213491581415,0.3737644470835971,0.4771605284684286
204,742,Hoist Finance,Consumer Lending,9.578,3.686,0.073,1388.0,30763.0,-0.00345,2539.777,33.551,-0.04781,689.0,4873.0,-0.08257999999999999,-0.14337,-0.16793,Sweden,Mid Cap,HOFI,-23.96,2021-10-27,HOFI.ST,-0.16793,,-10.901,1.137,0.521,-0.02989,2022-01-28,Q3-2021,Financials,0.14139134003693823,0.045119136625166596,0.06695877832802899,2.787703901482772,0.37524979200902947,0.3432377613996345,0.22014079039510057
205,102,Holmen B,Forest & Wood Products,83.941,36.943,0.286,11059.0,68101.0,0.05959,71004.109,23.936,0.06393,1922.0,46992.0,0.12986,-0.025990000000000003,0.15213,Sweden,Large Cap,HOLM B,20.13,2022-01-28,HOLM-B.ST,0.15213,0.026230000000000003,23.637,3.645,1.511,0.08887,2022-01-28,Q4-2021,Materials,0.04090057882192714,0.1623911543149146,-0.02455232985044853,-1.0124297216095501,0.22658646620417966,0.2173544797099848,0.22226315096386615
206,103,Hufvudstaden A,Real Estate,59.106,99.992,0.046,1300.0,48700.398,0.02795,27697.76,23.401,0.027639999999999998,277.0,29381.801,-0.05988,-0.16762,0.024220000000000002,Sweden,Large Cap,HUFV A,29.236,2021-11-11,HUFV-A.ST,0.024220000000000002,0.01907,32.655,12.264,0.943,0.02253,2022-01-28,Q3-2021,Financials,0.009427604522949428,0.026693827019647766,-0.04152364611344417,-1.7384573450857008,0.21975746208404012,0.21239685017540377,0.21891276421974715
207,1010,Humana,Healthcare Facilities,3.385,5.834,0.904,2009.0,8878.0,0.07885,3278.738,27.306,0.11664,562.0,2512.0,-0.14661,-0.05513,0.051109999999999996,Sweden,Mid Cap,HUM,14.515,2021-11-11,HUM.ST,0.051109999999999996,,10.242,0.409,1.305,0.06234,2022-01-28,Q3-2021,Health Care,0.22372611464968153,0.2262897048884884,-0.0003376182457965893,-0.011070732420177266,0.2749197730343667,0.25495924342521425,0.27950475336957037
208,431,Humble Group,Food Processing,44.224,-3.621,0.145,237.033,4633.0,-0.07084,5592.439,50.071,-0.09664,-1544.317,2356.0,-0.106,0.03712,0.45130000000000003,Sweden,First North,HUMBLE,-26.517,2021-11-26,HUMBLE.ST,0.45130000000000003,,-22.886,8.31,2.374,14.125689999999999,2022-01-28,Q3-2021,Food and Beverage,-0.65548259762309,0.051161882149794946,-0.04483823341987314,-0.8182599009475847,0.5964579685040847,0.5530280564998049,0.5022233117783672
209,104,Husqvarna B,Consumer Electronics,155.074,16.796,0.98,14528.0,46444.0,0.21523,72590.523,32.847,0.16866,4322.0,21176.0,0.04436,0.057960000000000005,0.15181,Sweden,Large Cap,HUSQ B,15.242,2021-10-20,HUSQ-B.ST,0.15181,0.01906,20.197,1.595,3.428,0.0066300000000000005,2022-01-28,Q3-2021,Consumer Durables,0.20409897997733284,0.3128068211179054,0.08651821390984771,3.0501440435362572,0.2776979664396349,0.25283852439784726,0.25997215775724103
210,753,Hövding,Recreation & Sport,1.543,-10.409,1.685,45.581,97.399,-0.77683,582.33,57.885,-0.7117600000000001,-55.945,35.311,0.11821,-0.08297,0.13391,Sweden,First North,HOVD,-22.71,2021-10-22,HOVD.ST,0.13391,,-23.171,3.547,16.491,-0.23495999999999997,2022-01-28,Q3-2021,Consumer Durables,-1.5843504856843476,0.4679822174765655,-0.01423313895490741,-0.2306310248748153,0.4634250452784071,0.3641676168902446,0.5656171945911542
211,106,I.A.R Systems,IT Services,2.957,34.904,0.394,167.5,901.4,0.1065,1525.306,47.572,0.07348,43.7,680.5,0.1519,-0.24586,-0.28346,Sweden,Mid Cap,IAR B,21.423,2021-10-27,IAR-B.ST,-0.28346,,29.769,4.298,2.241,0.07489,2022-01-28,Q3-2021,Technology,0.0642174871418075,0.1858220545817617,0.015160709111397885,0.3746328627235518,0.38693826553414296,0.32311091768774436,0.37089697143549527
212,2108,Idun Industrier,Holding Companies,2.378,-11.91,0.643,589.438,1534.986,0.07969,3043.898,48.013,0.03594,-255.583,380.195,0.0035099999999999997,0.17454,-0.9407599999999999,Sweden,First North,IDUN B,41.693,2021-11-26,IDUN-B.ST,,,93.761,3.085,8.006,,2022-01-28,Q3-2021,Financials,-0.6722418758794829,0.38400219936859353,0.062445888023386464,1.3565106319096585,0.6475580027760187,0.5477507090055358,0.4219104546243804
213,391,Immunicum,Biotechnology,3.062,-8.877,0.0,-14.695,744.659,-0.19079999999999997,633.098,93.013,-0.15885,-71.317,688.986,-0.08764,-0.30828,-0.5680299999999999,Sweden,Small Cap,IMMU,-4.36,2021-10-28,IMMU.ST,-0.5680299999999999,,-5.785,19784.32,0.919,2.6468000000000003,2022-01-28,Q3-2021,Health Care,-0.10351008583628694,-0.01973386476226031,0.03702581555792017,0.7322589464367804,0.6606640051371623,0.5152484874783855,0.463425140211084
214,924,Immunovia,Medical Equipment,6.004,-7.072,0.001,-88.266,551.799,-0.8846599999999999,1215.338,62.665,-0.31989,-171.841,484.414,-0.5495,-0.48857,-0.51795,Sweden,Mid Cap,IMMNOV,-5.919,2021-08-20,IMMNOV.ST,-0.51795,,-7.843,1758.811,2.509,-0.20842,2022-01-28,Q3-2021,Health Care,-0.35473995384113594,-0.159960420370461,-0.020679673542000843,-0.3587733664254977,0.5894008260051176,0.5347981266025957,0.5282787309290051
